Cod_Secao;Cod_Divisao;Cod_Grupo;Cod_Classe;Nome_Secao;Nome_Divisao;Nome_Grupo;Nome_Classe
C;17;173;17338;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL;Fabricação de embalagens de papel, cartolina, papel-cartão e papelão ondulado;Fabricação de chapas e de embalagens de papelão ondulado
C;17;174;17419;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL;Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado;Fabricação de produtos de papel, cartolina, papel-cartão e papelão ondulado para uso comercial e de escritório
C;17;174;17427;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL;Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado;Fabricação de produtos de papel para usos doméstico e higiênico-sanitário
C;17;174;17494;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL;Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado;Fabricação de produtos de pastas celulósicas, papel, cartolina, papel-cartão e papelão ondulado não especificados anteriormente
C;18;181;18113;INDÚSTRIAS DE TRANSFORMAÇÃO;IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES;Atividade de impressão;Impressão de jornais, livros, revistas e outras publicações periódicas
C;18;181;18121;INDÚSTRIAS DE TRANSFORMAÇÃO;IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES;Atividade de impressão;Impressão de material de segurança
C;18;181;18130;INDÚSTRIAS DE TRANSFORMAÇÃO;IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES;Atividade de impressão;Impressão de materiais para outros usos
C;18;182;18211;INDÚSTRIAS DE TRANSFORMAÇÃO;IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES;Serviços de pré-impressão e acabamentos gráficos;Serviços de pré-impressão
C;18;182;18229;INDÚSTRIAS DE TRANSFORMAÇÃO;IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES;Serviços de pré-impressão e acabamentos gráficos;Serviços de acabamentos gráficos
C;18;183;18300;INDÚSTRIAS DE TRANSFORMAÇÃO;IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES;Reprodução de materiais gravados em qualquer suporte;Reprodução de materiais gravados em qualquer suporte
C;19;191;19101;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS;Coquerias;Coquerias
C;19;192;19217;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS;Fabricação de produtos derivados do petróleo;Fabricação de produtos do refino de petróleo
C;19;192;19225;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS;Fabricação de produtos derivados do petróleo;Fabricação de produtos derivados do petróleo, exceto produtos do refino
C;19;193;19314;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS;Fabricação de biocombustíveis;Fabricação de álcool
C;19;193;19322;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS;Fabricação de biocombustíveis;Fabricação de biocombustíveis, exceto álcool
C;20;201;20118;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS QUÍMICOS;Fabricação de produtos químicos inorgânicos;Fabricação de cloro e álcalis
C;20;201;20126;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS QUÍMICOS;Fabricação de produtos químicos inorgânicos;Fabricação de intermediários para fertilizantes
C;20;201;20134;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS QUÍMICOS;Fabricação de produtos químicos inorgânicos;Fabricação de adubos e fertilizantes
C;20;201;20142;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS QUÍMICOS;Fabricação de produtos químicos inorgânicos;Fabricação de gases industriais
C;20;201;20193;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS QUÍMICOS;Fabricação de produtos químicos inorgânicos;Fabricação de produtos químicos inorgânicos não especificados anteriormente
C;20;202;20215;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS QUÍMICOS;Fabricação de produtos químicos orgânicos;Fabricação de produtos petroquímicos básicos
C;20;202;20223;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS QUÍMICOS;Fabricação de produtos químicos orgânicos;Fabricação de intermediários para plastificantes, resinas e fibras
C;20;202;20291;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS QUÍMICOS;Fabricação de produtos químicos orgânicos;Fabricação de produtos químicos orgânicos não especificados anteriormente
C;20;203;20312;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS QUÍMICOS;Fabricação de resinas e elastômeros;Fabricação de resinas termoplásticas
C;20;203;20321;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS QUÍMICOS;Fabricação de resinas e elastômeros;Fabricação de resinas termofixas
C;20;203;20339;INDÚSTRIAS DE TRANSFORMAÇÃO;FABRICAÇÃO DE PRODUTOS QUÍMICOS;Fabricação de resinas e elastômeros;Fabricação de elastômeros
